time,true_distance,true_velocity,true_acceleration,d_linenc,d_kalman,d_error
3.788,3.98157,0.213,-1,3.95,4.29314,-0.311569
3.789,3.98178,0.212,-1,3.95,4.29314,-0.311358
3.79,3.98199,0.211,-1,3.95,4.29314,-0.311147
3.791,3.9822,0.21,-1,3.95,4.29314,-0.310938
3.792,3.98241,0.209,-1,3.95,4.29314,-0.310729
3.793,3.98262,0.208,-1,3.95,4.29314,-0.310522
3.794,3.98283,0.207,-1,3.95,4.29314,-0.310315
3.795,3.98303,0.206,-1,3.95,4.29314,-0.31011
3.796,3.98324,0.205,-1,3.95,4.29314,-0.309905
3.797,3.98344,0.204,-1,3.95,4.29314,-0.309702
3.798,3.98364,0.203,-1,3.95,4.29314,-0.309499
3.799,3.98384,0.202,-1,3.95,4.29314,-0.309298
3.8,3.98405,0.201,-1,3.95,4.29314,-0.309097
3.801,3.98424,0.2,-1,3.95,4.28373,-0.299481
3.802,3.98444,0.199,-1,3.95,4.28373,-0.299283
3.803,3.98464,0.198,-1,3.95,4.28373,-0.299085
3.804,3.98484,0.197,-1,3.95,4.28373,-0.298889
3.805,3.98503,0.196,-1,3.95,4.28373,-0.298693
3.806,3.98523,0.195,-1,3.95,4.28373,-0.298499
3.807,3.98542,0.194,-1,3.95,4.28373,-0.298305
3.808,3.98561,0.193,-1,3.95,4.28373,-0.298112
3.809,3.9858,0.192,-1,3.95,4.28373,-0.297921
3.81,3.986,0.191,-1,3.95,4.28373,-0.29773
3.811,3.98618,0.19,-1,3.95,4.28373,-0.297541
3.812,3.98637,0.189,-1,3.95,4.28373,-0.297352
3.813,3.98656,0.188,-1,3.95,4.28373,-0.297165
3.814,3.98675,0.187,-1,3.95,4.28373,-0.296978
3.815,3.98693,0.186,-1,3.95,4.28373,-0.296793
3.816,3.98712,0.185,-1,3.95,4.28373,-0.296608
3.817,3.9873,0.184,-1,3.95,4.28373,-0.296425
3.818,3.98748,0.183,-1,3.95,4.28373,-0.296242
3.819,3.98767,0.182,-1,3.95,4.28373,-0.296061
3.82,3.98785,0.181,-1,3.95,4.28373,-0.29588
3.821,3.98803,0.18,-1,3.95,4.28373,-0.295701
3.822,3.9882,0.179,-1,3.95,4.28373,-0.295522
3.823,3.98838,0.178,-1,3.95,4.28373,-0.295344
3.824,3.98856,0.177,-1,3.95,4.28373,-0.295168
3.825,3.98873,0.176,-1,3.95,4.28373,-0.294992
3.826,3.98891,0.175,-1,3.95,4.28373,-0.294818
3.827,3.98908,0.174,-1,3.95,4.28373,-0.294644
3.828,3.98925,0.173,-1,3.95,4.28373,-0.294472
3.829,3.98943,0.172,-1,3.95,4.28373,-0.2943
3.83,3.9896,0.171,-1,3.95,4.28373,-0.29413
3.831,3.98977,0.17,-1,3.95,4.28373,-0.29396
3.832,3.98993,0.169,-1,3.95,4.28373,-0.293792
3.833,3.9901,0.168,-1,3.95,4.28373,-0.293624
3.834,3.99027,0.167,-1,3.95,4.28373,-0.293458
3.835,3.99043,0.166,-1,3.95,4.28373,-0.293292
3.836,3.9906,0.165,-1,3.95,4.28373,-0.293128
3.837,3.99076,0.164,-1,3.95,4.28373,-0.292964
3.838,3.99092,0.163,-1,3.95,4.28373,-0.292802
3.839,3.99109,0.162,-1,3.95,4.28373,-0.29264
3.84,3.99125,0.161,-1,3.95,4.28373,-0.29248
3.841,3.99141,0.16,-1,3.95,4.28373,-0.29232
3.842,3.99156,0.159,-1,3.95,4.28373,-0.292162
3.843,3.99172,0.158,-1,3.95,4.28373,-0.292004
3.844,3.99188,0.157,-1,3.95,4.28373,-0.291847
3.845,3.99203,0.156,-1,3.95,4.28373,-0.291692
3.846,3.99219,0.155,-1,3.95,4.28373,-0.291538
3.847,3.99234,0.154,-1,3.95,4.28373,-0.291384
3.848,3.99249,0.153,-1,3.95,4.28373,-0.291231
3.849,3.99265,0.152,-1,3.95,4.28373,-0.29108
3.85,3.9928,0.151,-1,3.95,4.28373,-0.290929
3.851,3.99295,0.15,-1,3.95,4.28373,-0.29078
3.852,3.99309,0.149,-1,3.95,4.28373,-0.290631
3.853,3.99324,0.148,-1,3.95,4.28373,-0.290484
3.854,3.99339,0.147,-1,3.95,4.28373,-0.290337
3.855,3.99353,0.146,-1,3.95,4.28373,-0.290192
3.856,3.99368,0.145,-1,3.95,4.28373,-0.290047
3.857,3.99382,0.144,-1,3.95,4.28373,-0.289904
3.858,3.99396,0.143,-1,3.95,4.28373,-0.289761
3.859,3.99411,0.142,-1,3.95,4.28373,-0.289619
3.86,3.99425,0.141,-1,3.95,4.28373,-0.289479
3.861,3.99439,0.14,-1,3.95,4.28373,-0.28934
3.862,3.99452,0.139,-1,3.95,4.28373,-0.289201
3.863,3.99466,0.138,-1,3.95,4.28373,-0.289063
3.864,3.9948,0.137,-1,3.95,4.28373,-0.288927
3.865,3.99493,0.136,-1,3.95,4.28373,-0.288791
3.866,3.99507,0.135,-1,3.95,4.28373,-0.288657
3.867,3.9952,0.134,-1,3.95,4.28373,-0.288523
3.868,3.99533,0.133,-1,3.95,4.28373,-0.288391
3.869,3.99547,0.132,-1,3.95,4.28373,-0.288259
3.87,3.9956,0.131,-1,3.95,4.28373,-0.288129
3.871,3.99573,0.13,-1,3.95,4.28373,-0.287999
3.872,3.99585,0.129,-1,3.95,4.28373,-0.287871
3.873,3.99598,0.128,-1,3.95,4.28373,-0.287743
3.874,3.99611,0.127,-1,3.95,4.28373,-0.287617
3.875,3.99623,0.126,-1,3.95,4.28373,-0.287491
3.876,3.99636,0.125,-1,3.95,4.28373,-0.287367
3.877,3.99648,0.124,-1,3.95,4.28373,-0.287243
3.878,3.9966,0.123,-1,3.95,4.28373,-0.287121
3.879,3.99673,0.122,-1,3.95,4.28373,-0.286999
3.88,3.99685,0.121,-1,3.95,4.28373,-0.286879
3.881,3.99697,0.12,-1,3.95,4.28373,-0.286759
3.882,3.99709,0.119,-1,3.95,4.28373,-0.286641
3.883,3.9972,0.118,-1,3.95,4.28373,-0.286523
3.884,3.99732,0.117,-1,3.95,4.28373,-0.286407
3.885,3.99743,0.116,-1,3.95,4.28373,-0.286291
3.886,3.99755,0.115,-1,3.95,4.28373,-0.286176
3.887,3.99766,0.114,-1,3.95,4.28373,-0.286063
3.888,3.99778,0.113,-1,3.95,4.28373,-0.28595
3.889,3.99789,0.112,-1,3.95,4.28373,-0.285839
3.89,3.998,0.111,-1,3.95,4.28373,-0.285728
3.891,3.99811,0.11,-1,3.95,4.28373,-0.285619
3.892,3.99822,0.109,-1,3.95,4.28373,-0.28551
3.893,3.99832,0.108,-1,3.95,4.28373,-0.285403
3.894,3.99843,0.107,-1,3.95,4.28373,-0.285296
3.895,3.99854,0.106,-1,3.95,4.28373,-0.285191
3.896,3.99864,0.105,-1,3.95,4.28373,-0.285086
3.897,3.99874,0.104,-1,3.95,4.28373,-0.284983
3.898,3.99885,0.103,-1,3.95,4.28373,-0.28488
3.899,3.99895,0.102,-1,3.95,4.28373,-0.284779
3.9,3.99905,0.101,-1,3.95,4.28373,-0.284678
3.901,3.99915,0.1,-1,3.95,4.28373,-0.284579
3.902,3.99925,0.0990001,-1,3.95,4.28373,-0.28448
3.903,3.99934,0.0980001,-1,3.95,4.28373,-0.284383
3.904,3.99944,0.0970001,-1,3.95,4.28373,-0.284286
3.905,3.99954,0.0960001,-1,3.95,4.28373,-0.28419
3.906,3.99963,0.0950001,-1,3.95,4.28373,-0.284096
3.907,3.99972,0.0940001,-1,3.95,4.28373,-0.284003
3.908,3.99982,0.0930001,-1,3.95,4.28373,-0.28391
3.909,3.99991,0.0920001,-1,3.95,4.28373,-0.283818
3.91,4,0.0910001,-1,3.95,4.28373,-0.283728
3.911,4.00009,0.0900001,-1,4,4.3857,-0.385613
3.912,4.00018,0.0890001,-1,4,4.3857,-0.385525
3.913,4.00026,0.0880001,-1,4,4.3857,-0.385437
3.914,4.00035,0.0870001,-1,4,4.3857,-0.385351
3.915,4.00044,0.0860001,-1,4,4.3857,-0.385265
3.916,4.00052,0.0850001,-1,4,4.3857,-0.385181
3.917,4.0006,0.0840001,-1,4,4.3857,-0.385098
3.918,4.00069,0.0830001,-1,4,4.3857,-0.385015
3.919,4.00077,0.0820001,-1,4,4.3857,-0.384933
3.92,4.00085,0.0810001,-1,4,4.3857,-0.384853
3.921,4.00093,0.0800001,-1,4,4.3857,-0.384773
3.922,4.00101,0.0790001,-1,4,4.3857,-0.384695
3.923,4.00108,0.0780001,-1,4,4.3857,-0.384617
3.924,4.00116,0.0770001,-1,4,4.3857,-0.384541
3.925,4.00124,0.0760001,-1,4,4.3857,-0.384465
3.926,4.00131,0.0750001,-1,4,4.3857,-0.384391
3.927,4.00138,0.0740001,-1,4,4.3857,-0.384317
3.928,4.00146,0.0730001,-1,4,4.3857,-0.384245
3.929,4.00153,0.0720001,-1,4,4.3857,-0.384173
3.93,4.0016,0.0710001,-1,4,4.3857,-0.384103
3.931,4.00167,0.0700001,-1,4,4.3857,-0.384033
3.932,4.00174,0.0690001,-1,4,4.3857,-0.383965
3.933,4.0018,0.068,-1,4,4.3857,-0.383897
3.934,4.00187,0.067,-1,4,4.3857,-0.38383
3.935,4.00194,0.066,-1,4,4.3857,-0.383765
3.936,4.002,0.065,-1,4,4.3857,-0.3837
3.937,4.00206,0.064,-1,4,4.3857,-0.383637
3.938,4.00213,0.063,-1,4,4.3857,-0.383574
3.939,4.00219,0.062,-1,4,4.3857,-0.383513
3.94,4.00225,0.061,-1,4,4.3857,-0.383452
3.941,4.00231,0.06,-1,4,4.3857,-0.383393
3.942,4.00237,0.059,-1,4,4.3857,-0.383334
3.943,4.00242,0.058,-1,4,4.3857,-0.383276
3.944,4.00248,0.057,-1,4,4.3857,-0.38322
3.945,4.00254,0.0560001,-1,4,4.3857,-0.383164
3.946,4.00259,0.0550001,-1,4,4.3857,-0.38311
3.947,4.00264,0.0540001,-1,4,4.3857,-0.383057
3.948,4.0027,0.0530001,-1,4,4.3857,-0.383004
3.949,4.00275,0.0520001,-1,4,4.3857,-0.382953
3.95,4.0028,0.0510001,-1,4,4.3857,-0.382902
3.951,4.00285,0.0500001,-1,4,4.3857,-0.382853
3.952,4.0029,0.0490001,-1,4,4.3857,-0.382804
3.953,4.00294,0.0480001,-1,4,4.3857,-0.382756
3.954,4.00299,0.0470001,-1,4,4.3857,-0.38271
3.955,4.00304,0.0460001,-1,4,4.3857,-0.382664
3.956,4.00308,0.0450001,-1,4,4.3857,-0.38262
3.957,4.00312,0.0440001,-1,4,4.3857,-0.382576
3.958,4.00317,0.0430001,-1,4,4.3857,-0.382534
3.959,4.00321,0.0420001,-1,4,4.3857,-0.382493
3.96,4.00325,0.0410001,-1,4,4.3857,-0.382452
3.961,4.00329,0.0400001,-1,4,4.3857,-0.382412
3.962,4.00333,0.0390001,-1,4,4.3857,-0.382374
3.963,4.00336,0.0380001,-1,4,4.3857,-0.382336
3.964,4.0034,0.0370001,-1,4,4.3857,-0.382299
3.965,4.00344,0.0360001,-1,4,4.3857,-0.382264
3.966,4.00347,0.0350001,-1,4,4.3857,-0.38223
3.967,4.0035,0.0340001,-1,4,4.3857,-0.382196
3.968,4.00354,0.0330001,-1,4,4.3857,-0.382164
3.969,4.00357,0.0320001,-1,4,4.3857,-0.382133
3.97,4.0036,0.0310001,-1,4,4.3857,-0.382102
3.971,4.00363,0.0300001,-1,4,4.3857,-0.382072
3.972,4.00366,0.0290001,-1,4,4.3857,-0.382044
3.973,4.00368,0.0280001,-1,4,4.3857,-0.382016
3.974,4.00371,0.0270001,-1,4,4.3857,-0.381989
3.975,4.00374,0.0260001,-1,4,4.3857,-0.381964
3.976,4.00376,0.0250001,-1,4,4.3857,-0.381939
3.977,4.00378,0.0240001,-1,4,4.3857,-0.381916
3.978,4.00381,0.0230001,-1,4,4.3857,-0.381894
3.979,4.00383,0.0220001,-1,4,4.3857,-0.381872
3.98,4.00385,0.0210001,-1,4,4.3857,-0.381852
3.981,4.00387,0.0200001,-1,4,4.3857,-0.381832
3.982,4.00389,0.0190001,-1,4,4.3857,-0.381814
3.983,4.0039,0.0180001,-1,4,4.3857,-0.381796
3.984,4.00392,0.0170001,-1,4,4.3857,-0.381779
3.985,4.00394,0.0160001,-1,4,4.3857,-0.381763
3.986,4.00395,0.0150001,-1,4,4.3857,-0.381749
3.987,4.00396,0.0140001,-1,4,4.3857,-0.381736
3.988,4.00398,0.0130001,-1,4,4.3857,-0.381723
3.989,4.00399,0.0120001,-1,4,4.3857,-0.381712
3.99,4.004,0.0110001,-1,4,4.3857,-0.381701
3.991,4.00401,0.0100001,-1,4,4.3857,-0.381692
3.992,4.00402,0.00900009,-1,4,4.3857,-0.381683
3.993,4.00402,0.00800009,-1,4,4.3857,-0.381676
3.994,4.00403,0.00700009,-1,4,4.3857,-0.381669
3.995,4.00404,0.00600009,-1,4,4.3857,-0.381663
3.996,4.00404,0.00500009,-1,4,4.3857,-0.381659
3.997,4.00405,0.00400009,-1,4,4.3857,-0.381656
3.998,4.00405,0.00300009,-1,4,4.3857,-0.381653
3.999,4.00405,0.00200009,-1,4,4.3857,-0.381652
4,4.00405,0.00100009,-1,4,4.3857,-0.381651
4.001,4.00405,8.59145e-08,-1,4,4.37666,-0.372613
4.002,4.00405,-0.000999914,-1,4,4.37666,-0.372614
4.003,4.00405,-0.000999914,0,4,4.37666,-0.372615
4.004,4.00405,-0.000999914,0,4,4.37666,-0.372616
4.005,4.00404,-0.000999914,0,4,4.37666,-0.372617
4.006,4.00404,-0.000999914,0,4,4.37666,-0.372618
4.007,4.00404,-0.000999914,0,4,4.37666,-0.372619
4.008,4.00404,-0.000999914,0,4,4.37666,-0.37262
4.009,4.00404,-0.000999914,0,4,4.37666,-0.372621
4.01,4.00404,-0.000999914,0,4,4.37666,-0.372622
4.011,4.00404,-0.000999914,0,4,4.37666,-0.372623
4.012,4.00404,-0.000999914,0,4,4.37666,-0.372624
4.013,4.00404,-0.000999914,0,4,4.37666,-0.372625
4.014,4.00404,-0.000999914,0,4,4.37666,-0.372626
4.015,4.00403,-0.000999914,0,4,4.37666,-0.372627
4.016,4.00403,-0.000999914,0,4,4.37666,-0.372628
4.017,4.00403,-0.000999914,0,4,4.37666,-0.372629
4.018,4.00403,-0.000999914,0,4,4.37666,-0.37263
4.019,4.00403,-0.000999914,0,4,4.37666,-0.372631
4.02,4.00403,-0.000999914,0,4,4.37666,-0.372632
4.021,4.00403,-0.000999914,0,4,4.37666,-0.372633
4.022,4.00403,-0.000999914,0,4,4.37666,-0.372633
4.023,4.00403,-0.000999914,0,4,4.37666,-0.372634
4.024,4.00403,-0.000999914,0,4,4.37666,-0.372635
4.025,4.00403,-0.000999914,0,4,4.37666,-0.372636
4.026,4.00402,-0.000999914,0,4,4.37666,-0.372637
4.027,4.00402,-0.000999914,0,4,4.37666,-0.372638
4.028,4.00402,-0.000999914,0,4,4.37666,-0.372639
4.029,4.00402,-0.000999914,0,4,4.37666,-0.37264
4.03,4.00402,-0.000999914,0,4,4.37666,-0.372641
4.031,4.00402,-0.000999914,0,4,4.37666,-0.372642
4.032,4.00402,-0.000999914,0,4,4.37666,-0.372643
4.033,4.00402,-0.000999914,0,4,4.37666,-0.372644
4.034,4.00402,-0.000999914,0,4,4.37666,-0.372645
4.035,4.00402,-0.000999914,0,4,4.37666,-0.372646
4.036,4.00401,-0.000999914,0,4,4.37666,-0.372647
4.037,4.00401,-0.000999914,0,4,4.37666,-0.372648
4.038,4.00401,-0.000999914,0,4,4.37666,-0.372649
4.039,4.00401,-0.000999914,0,4,4.37666,-0.37265
4.04,4.00401,-0.000999914,0,4,4.37666,-0.372651
4.041,4.00401,-0.000999914,0,4,4.37666,-0.372652
4.042,4.00401,-0.000999914,0,4,4.37666,-0.372653
4.043,4.00401,-0.000999914,0,4,4.37666,-0.372653
4.044,4.00401,-0.000999914,0,4,4.37666,-0.372654
4.045,4.00401,-0.000999914,0,4,4.37666,-0.372655
4.046,4.00401,-0.000999914,0,4,4.37666,-0.372656
4.047,4.004,-0.000999914,0,4,4.37666,-0.372657
4.048,4.004,-0.000999914,0,4,4.37666,-0.372658
4.049,4.004,-0.000999914,0,4,4.37666,-0.372659
4.05,4.004,-0.000999914,0,4,4.37666,-0.37266
4.051,4.004,-0.000999914,0,4,4.37666,-0.372661
4.052,4.004,-0.000999914,0,4,4.37666,-0.372662
4.053,4.004,-0.000999914,0,4,4.37666,-0.372663
4.054,4.004,-0.000999914,0,4,4.37666,-0.372664
4.055,4.004,-0.000999914,0,4,4.37666,-0.372665
4.056,4.004,-0.000999914,0,4,4.37666,-0.372666
4.057,4.00399,-0.000999914,0,4,4.37666,-0.372667
4.058,4.00399,-0.000999914,0,4,4.37666,-0.372668
4.059,4.00399,-0.000999914,0,4,4.37666,-0.372669
4.06,4.00399,-0.000999914,0,4,4.37666,-0.37267
4.061,4.00399,-0.000999914,0,4,4.37666,-0.372671
4.062,4.00399,-0.000999914,0,4,4.37666,-0.372672
4.063,4.00399,-0.000999914,0,4,4.37666,-0.372673
4.064,4.00399,-0.000999914,0,4,4.37666,-0.372674
4.065,4.00399,-0.000999914,0,4,4.37666,-0.372674
4.066,4.00399,-0.000999914,0,4,4.37666,-0.372675
4.067,4.00399,-0.000999914,0,4,4.37666,-0.372676
4.068,4.00398,-0.000999914,0,4,4.37666,-0.372677
4.069,4.00398,-0.000999914,0,4,4.37666,-0.372678
4.07,4.00398,-0.000999914,0,4,4.37666,-0.372679
4.071,4.00398,-0.000999914,0,4,4.37666,-0.37268
4.072,4.00398,-0.000999914,0,4,4.37666,-0.372681
4.073,4.00398,-0.000999914,0,4,4.37666,-0.372682
4.074,4.00398,-0.000999914,0,4,4.37666,-0.372683
4.075,4.00398,-0.000999914,0,4,4.37666,-0.372684
4.076,4.00398,-0.000999914,0,4,4.37666,-0.372685
4.077,4.00398,-0.000999914,0,4,4.37666,-0.372686
4.078,4.00397,-0.000999914,0,4,4.37666,-0.372687
4.079,4.00397,-0.000999914,0,4,4.37666,-0.372688
4.08,4.00397,-0.000999914,0,4,4.37666,-0.372689
4.081,4.00397,-0.000999914,0,4,4.37666,-0.37269
4.082,4.00397,-0.000999914,0,4,4.37666,-0.372691
4.083,4.00397,-0.000999914,0,4,4.37666,-0.372692
4.084,4.00397,-0.000999914,0,4,4.37666,-0.372693
4.085,4.00397,-0.000999914,0,4,4.37666,-0.372694
4.086,4.00397,-0.000999914,0,4,4.37666,-0.372694
4.087,4.00397,-0.000999914,0,4,4.37666,-0.372695
4.088,4.00397,-0.000999914,0,4,4.37666,-0.372696
4.089,4.00396,-0.000999914,0,4,4.37666,-0.372697
4.09,4.00396,-0.000999914,0,4,4.37666,-0.372698
4.091,4.00396,-0.000999914,0,4,4.37666,-0.372699
4.092,4.00396,-0.000999914,0,4,4.37666,-0.3727
4.093,4.00396,-0.000999914,0,4,4.37666,-0.372701
4.094,4.00396,-0.000999914,0,4,4.37666,-0.372702
4.095,4.00396,-0.000999914,0,4,4.37666,-0.372703
4.096,4.00396,-0.000999914,0,4,4.37666,-0.372704
4.097,4.00396,-0.000999914,0,4,4.37666,-0.372705
4.098,4.00396,-0.000999914,0,4,4.37666,-0.372706
4.099,4.00395,-0.000999914,0,4,4.37666,-0.372707
4.1,4.00395,-0.000999914,0,4,4.37666,-0.372708
4.101,4.00395,-0.000999914,0,4,4.37666,-0.372709
4.102,4.00395,-0.000999914,0,4,4.37666,-0.37271
4.103,4.00395,-0.000999914,0,4,4.37666,-0.372711
4.104,4.00395,-0.000999914,0,4,4.37666,-0.372712
4.105,4.00395,-0.000999914,0,4,4.37666,-0.372713
4.106,4.00395,-0.000999914,0,4,4.37666,-0.372714
4.107,4.00395,-0.000999914,0,4,4.37666,-0.372715
4.108,4.00395,-0.000999914,0,4,4.37666,-0.372715
4.109,4.00395,-0.000999914,0,4,4.37666,-0.372716
4.11,4.00394,-0.000999914,0,4,4.37666,-0.372717
4.111,4.00394,-0.000999914,0,4,4.37666,-0.372718
4.112,4.00394,-0.000999914,0,4,4.37666,-0.372719
4.113,4.00394,-0.000999914,0,4,4.37666,-0.37272
4.114,4.00394,-0.000999914,0,4,4.37666,-0.372721
4.115,4.00394,-0.000999914,0,4,4.37666,-0.372722
4.116,4.00394,-0.000999914,0,4,4.37666,-0.372723
4.117,4.00394,-0.000999914,0,4,4.37666,-0.372724
4.118,4.00394,-0.000999914,0,4,4.37666,-0.372725
4.119,4.00394,-0.000999914,0,4,4.37666,-0.372726
4.12,4.00393,-0.000999914,0,4,4.37666,-0.372727
4.121,4.00393,-0.000999914,0,4,4.37666,-0.372728
4.122,4.00393,-0.000999914,0,4,4.37666,-0.372729
4.123,4.00393,-0.000999914,0,4,4.37666,-0.37273
4.124,4.00393,-0.000999914,0,4,4.37666,-0.372731
4.125,4.00393,-0.000999914,0,4,4.37666,-0.372732
4.126,4.00393,-0.000999914,0,4,4.37666,-0.372733
4.127,4.00393,-0.000999914,0,4,4.37666,-0.372734
4.128,4.00393,-0.000999914,0,4,4.37666,-0.372735
4.129,4.00393,-0.000999914,0,4,4.37666,-0.372736
4.13,4.00393,-0.000999914,0,4,4.37666,-0.372736
4.131,4.00392,-0.000999914,0,4,4.37666,-0.372737
4.132,4.00392,-0.000999914,0,4,4.37666,-0.372738
4.133,4.00392,-0.000999914,0,4,4.37666,-0.372739
4.134,4.00392,-0.000999914,0,4,4.37666,-0.37274
4.135,4.00392,-0.000999914,0,4,4.37666,-0.372741
4.136,4.00392,-0.000999914,0,4,4.37666,-0.372742
4.137,4.00392,-0.000999914,0,4,4.37666,-0.372743
4.138,4.00392,-0.000999914,0,4,4.37666,-0.372744
4.139,4.00392,-0.000999914,0,4,4.37666,-0.372745
4.14,4.00392,-0.000999914,0,4,4.37666,-0.372746
4.141,4.00391,-0.000999914,0,4,4.37666,-0.372747
4.142,4.00391,-0.000999914,0,4,4.37666,-0.372748
4.143,4.00391,-0.000999914,0,4,4.37666,-0.372749
4.144,4.00391,-0.000999914,0,4,4.37666,-0.37275
4.145,4.00391,-0.000999914,0,4,4.37666,-0.372751
4.146,4.00391,-0.000999914,0,4,4.37666,-0.372752
4.147,4.00391,-0.000999914,0,4,4.37666,-0.372753
4.148,4.00391,-0.000999914,0,4,4.37666,-0.372754
4.149,4.00391,-0.000999914,0,4,4.37666,-0.372755
4.15,4.00391,-0.000999914,0,4,4.37666,-0.372756
4.151,4.00391,-0.000999914,0,4,4.37666,-0.372756
4.152,4.0039,-0.000999914,0,4,4.37666,-0.372757
4.153,4.0039,-0.000999914,0,4,4.37666,-0.372758
4.154,4.0039,-0.000999914,0,4,4.37666,-0.372759
4.155,4.0039,-0.000999914,0,4,4.37666,-0.37276
4.156,4.0039,-0.000999914,0,4,4.37666,-0.372761
4.157,4.0039,-0.000999914,0,4,4.37666,-0.372762
4.158,4.0039,-0.000999914,0,4,4.37666,-0.372763
4.159,4.0039,-0.000999914,0,4,4.37666,-0.372764
4.16,4.0039,-0.000999914,0,4,4.37666,-0.372765
4.161,4.0039,-0.000999914,0,4,4.37666,-0.372766
4.162,4.00389,-0.000999914,0,4,4.37666,-0.372767
4.163,4.00389,-0.000999914,0,4,4.37666,-0.372768
4.164,4.00389,-0.000999914,0,4,4.37666,-0.372769
4.165,4.00389,-0.000999914,0,4,4.37666,-0.37277
4.166,4.00389,-0.000999914,0,4,4.37666,-0.372771
4.167,4.00389,-0.000999914,0,4,4.37666,-0.372772
4.168,4.00389,-0.000999914,0,4,4.37666,-0.372773
4.169,4.00389,-0.000999914,0,4,4.37666,-0.372774
4.17,4.00389,-0.000999914,0,4,4.37666,-0.372775
4.171,4.00389,-0.000999914,0,4,4.37666,-0.372776
4.172,4.00389,-0.000999914,0,4,4.37666,-0.372777
4.173,4.00388,-0.000999914,0,4,4.37666,-0.372777
4.174,4.00388,-0.000999914,0,4,4.37666,-0.372778
4.175,4.00388,-0.000999914,0,4,4.37666,-0.372779
4.176,4.00388,-0.000999914,0,4,4.37666,-0.37278
4.177,4.00388,-0.000999914,0,4,4.37666,-0.372781
4.178,4.00388,-0.000999914,0,4,4.37666,-0.372782
4.179,4.00388,-0.000999914,0,4,4.37666,-0.372783
4.18,4.00388,-0.000999914,0,4,4.37666,-0.372784
4.181,4.00388,-0.000999914,0,4,4.37666,-0.372785
4.182,4.00388,-0.000999914,0,4,4.37666,-0.372786
4.183,4.00387,-0.000999914,0,4,4.37666,-0.372787
4.184,4.00387,-0.000999914,0,4,4.37666,-0.372788
4.185,4.00387,-0.000999914,0,4,4.37666,-0.372789
4.186,4.00387,-0.000999914,0,4,4.37666,-0.37279
4.187,4.00387,-0.000999914,0,4,4.37666,-0.372791
4.188,4.00387,-0.000999914,0,4,4.37666,-0.372792
4.189,4.00387,-0.000999914,0,4,4.37666,-0.372793
4.19,4.00387,-0.000999914,0,4,4.37666,-0.372794
4.191,4.00387,-0.000999914,0,4,4.37666,-0.372795
4.192,4.00387,-0.000999914,0,4,4.37666,-0.372796
4.193,4.00387,-0.000999914,0,4,4.37666,-0.372797
4.194,4.00386,-0.000999914,0,4,4.37666,-0.372797
4.195,4.00386,-0.000999914,0,4,4.37666,-0.372798
4.196,4.00386,-0.000999914,0,4,4.37666,-0.372799
4.197,4.00386,-0.000999914,0,4,4.37666,-0.3728
4.198,4.00386,-0.000999914,0,4,4.37666,-0.372801
4.199,4.00386,-0.000999914,0,4,4.37666,-0.372802
4.2,4.00386,-0.000999914,0,4,4.37666,-0.372803
4.201,4.00386,-0.000999914,0,4,4.37752,-0.373662
4.202,4.00386,-0.000999914,0,4,4.37752,-0.373663
4.203,4.00386,-0.000999914,0,4,4.37752,-0.373664
4.204,4.00385,-0.000999914,0,4,4.37752,-0.373665
4.205,4.00385,-0.000999914,0,4,4.37752,-0.373666
4.206,4.00385,-0.000999914,0,4,4.37752,-0.373667
4.207,4.00385,-0.000999914,0,4,4.37752,-0.373668
4.208,4.00385,-0.000999914,0,4,4.37752,-0.373669
4.209,4.00385,-0.000999914,0,4,4.37752,-0.37367
4.21,4.00385,-0.000999914,0,4,4.37752,-0.373671
4.211,4.00385,-0.000999914,0,4,4.37752,-0.373672
4.212,4.00385,-0.000999914,0,4,4.37752,-0.373672
4.213,4.00385,-0.000999914,0,4,4.37752,-0.373673
4.214,4.00385,-0.000999914,0,4,4.37752,-0.373674
4.215,4.00384,-0.000999914,0,4,4.37752,-0.373675
4.216,4.00384,-0.000999914,0,4,4.37752,-0.373676
4.217,4.00384,-0.000999914,0,4,4.37752,-0.373677
4.218,4.00384,-0.000999914,0,4,4.37752,-0.373678
4.219,4.00384,-0.000999914,0,4,4.37752,-0.373679
4.22,4.00384,-0.000999914,0,4,4.37752,-0.37368
4.221,4.00384,-0.000999914,0,4,4.37752,-0.373681
4.222,4.00384,-0.000999914,0,4,4.37752,-0.373682
4.223,4.00384,-0.000999914,0,4,4.37752,-0.373683
4.224,4.00384,-0.000999914,0,4,4.37752,-0.373684
4.225,4.00383,-0.000999914,0,4,4.37752,-0.373685
4.226,4.00383,-0.000999914,0,4,4.37752,-0.373686
4.227,4.00383,-0.000999914,0,4,4.37752,-0.373687
4.228,4.00383,-0.000999914,0,4,4.37752,-0.373688
4.229,4.00383,-0.000999914,0,4,4.37752,-0.373689
4.23,4.00383,-0.000999914,0,4,4.37752,-0.37369
4.231,4.00383,-0.000999914,0,4,4.37752,-0.373691
4.232,4.00383,-0.000999914,0,4,4.37752,-0.373692
4.233,4.00383,-0.000999914,0,4,4.37752,-0.373693
4.234,4.00383,-0.000999914,0,4,4.37752,-0.373693
4.235,4.00383,-0.000999914,0,4,4.37752,-0.373694
4.236,4.00382,-0.000999914,0,4,4.37752,-0.373695
4.237,4.00382,-0.000999914,0,4,4.37752,-0.373696
4.238,4.00382,-0.000999914,0,4,4.37752,-0.373697
